"subject"	"query.name"	"logFC.x"	"logFC.y"	"t"	"P.Value"	"adj.P.Val"	"B"
"221"	"ECs0141"	"A_07_P059480"	-0.272949923043747	0.297839278	3.22606702	0.013933595	0.026690185	-4.387694873
"222"	"ECs0142"	"A_07_P059482"	-0.400836436980406	0.541212441	4.175755746	0.003886739	0.008723216	-2.835079781
"223"	"ECs0142"	"A_07_P049217"	-0.57239620756302	0.541212441	4.175755746	0.003886739	0.008723216	-2.835079781
"224"	"ECs0143"	"A_07_P059490"	0.0523173924916654	-0.021574518	-0.216780831	0.834379275	0.872204044	-8.010685688
"225"	"ECs0143"	"A_07_P049225"	-0.122247586484586	-0.021574518	-0.216780831	0.834379275	0.872204044	-8.010685688
"226"	"ECs0144"	"A_07_P049229"	0.745515286296451	0.693256691	3.040087343	0.018156556	0.033750196	-4.214810049
"227"	"ECs0144"	"A_07_P059494"	0.0678339632000769	0.693256691	3.040087343	0.018156556	0.033750196	-4.214810049
"228"	"ECs0145"	"A_07_P059497"	0.655821189478439	0.507169368	2.559413008	0.036629937	0.062245835	-4.701549579
"229"	"ECs0145"	"A_07_P049232"	0.400214023917632	0.507169368	2.559413008	0.036629937	0.062245835	-4.701549579
"230"	"ECs0146"	"A_07_P059501"	0.417733687926087	0.260117645	2.618015555	0.033588383	0.057769149	-5.357264277
"231"	"ECs0146"	"A_07_P049236"	0.277565983422719	0.260117645	2.618015555	0.033588383	0.057769149	-5.357264277
"232"	"ECs0147"	"A_07_P002676"	0.652368262740827	0.67009396	4.998905854	0.001431523	0.003648915	-2.279562235
"233"	"ECs0148"	"A_07_P002682"	0.845019097303093	0.536310676	6.903026426	0.000200532	0.00067028	0.087564459
"234"	"ECs0149"	"A_07_P002686"	-0.812573819689527	-0.466053476	-6.007055452	0.000478738	0.001405103	-1.060234543
"235"	"ECs0150"	"A_07_P035869"	-1.88022834489388	-1.184349252	-4.221412459	0.003667643	0.008285933	-2.946218369
"236"	"ECs0150"	"A_07_P002692"	-1.80027529811779	-1.184349252	-4.221412459	0.003667643	0.008285933	-2.946218369
"237"	"ECs0151"	"A_07_P002698"	0.68219870408184	0.361390415	2.036821508	0.079871857	0.122715687	-6.125322215
"238"	"ECs0151"	"A_07_P035875"	0.777611907132925	0.361390415	2.036821508	0.079871857	0.122715687	-6.125322215
"239"	"ECs0152"	"A_07_P002702"	0.617306183753865	0.593661311	4.751506102	0.001912798	0.004702402	-2.448573266
"240"	"ECs0152"	"A_07_P035880"	0.5295787163953	0.593661311	4.751506102	0.001912798	0.004702402	-2.448573266
"241"	"ECs0153"	"A_07_P041431"	0.23788924293485	0.0938445	1.253810055	0.248992176	0.325848238	-7.584183148
"242"	"ECs0153"	"A_07_P002706"	0.308167662660938	0.0938445	1.253810055	0.248992176	0.325848238	-7.584183148
"243"	"ECs0154"	"A_07_P002712"	0.442472603638536	-0.415840443	-3.368452608	0.011411922	0.022458103	-4.300118486
"244"	"ECs0155"	"A_07_P002719"	0.221630861051481	0.362747307	1.861900219	0.103643625	0.153043072	-6.334717725
"245"	"ECs0156"	"A_07_P002724"	1.11519612066475	0.224492576	1.77116611	0.118541308	0.171021185	-6.326585662
"246"	"ECs0157"	"A_07_P002726"	-0.0973493067649773	0.015975351	0.065610734	0.949468097	0.963036962	-7.950024566
"247"	"ECs0158"	"A_07_P002734"	-0.441087619503154	-0.461670953	-3.235728934	0.013744931	0.026365759	-4.669773586
"248"	"ECs0158"	"A_07_P041436"	-0.463487380036988	-0.461670953	-3.235728934	0.013744931	0.026365759	-4.669773586
"249"	"ECs0159"	"A_07_P002737"	-0.357864321945698	-0.851015239	-5.013351425	0.001407878	0.003597034	-1.970128148
"250"	"ECs0160"	"A_07_P035893"	1.50569030188221	0.034768191	0.23319917	0.822082304	0.862484122	-8.192237518
"251"	"ECs0160"	"A_07_P002744"	0.5093296191006	0.034768191	0.23319917	0.822082304	0.862484122	-8.192237518
"252"	"ECs0161"	"A_07_P002749"	1.22717872215745	1.0504335	13.42580534	2.29e-06	1.75e-05	5.136738359
"253"	"ECs0162"	"A_07_P002753"	0.736118549133683	0.456760425	4.823983909	0.001755502	0.004372753	-2.274512622
"254"	"ECs0163"	"A_07_P002758"	0.397762705311682	-0.236595348	-3.293868933	0.012665681	0.024562791	-4.560765848
"255"	"ECs0164"	"A_07_P035898"	0.148430559875988	-0.72067804	-6.467390441	0.000302754	0.000940621	-0.297797379
"256"	"ECs0164"	"A_07_P051872"	0.427691950333233	-0.72067804	-6.467390441	0.000302754	0.000940621	-0.297797379
"257"	"ECs0164"	"A_07_P062902"	0.305440011897116	-0.72067804	-6.467390441	0.000302754	0.000940621	-0.297797379
"258"	"ECs0164"	"A_07_P002763"	0.068459104888732	-0.72067804	-6.467390441	0.000302754	0.000940621	-0.297797379
"259"	"ECs0165"	"A_07_P002766"	-0.944753300255411	-0.946847034	-11.71122598	5.9e-06	3.63e-05	3.888630421
"260"	"ECs0166"	"A_07_P002772"	-0.358655864013433	-0.540830473	-5.227695419	0.001103358	0.002900363	-1.573384669
"261"	"ECs0167"	"A_07_P035902"	-1.43634623927643	-1.732284467	-15.88533226	7.04e-07	7.24e-06	6.387280772
"262"	"ECs0167"	"A_07_P035902"	-1.28553173237789	-1.732284467	-15.88533226	7.04e-07	7.24e-06	6.387280772
"263"	"ECs0167"	"A_07_P035902"	-1.30400458610928	-1.732284467	-15.88533226	7.04e-07	7.24e-06	6.387280772
"264"	"ECs0167"	"A_07_P002780"	-1.26893069818	-1.732284467	-15.88533226	7.04e-07	7.24e-06	6.387280772
"265"	"ECs0167"	"A_07_P035902"	-1.16451452611728	-1.732284467	-15.88533226	7.04e-07	7.24e-06	6.387280772
"266"	"ECs0167"	"A_07_P035902"	-1.35337345183274	-1.732284467	-15.88533226	7.04e-07	7.24e-06	6.387280772
"267"	"ECs0168"	"A_07_P002786"	-0.750035257828221	-1.157108292	-11.75009909	5.77e-06	3.58e-05	3.959739415
"268"	"ECs0168"	"A_07_P041442"	-0.721945663350347	-1.157108292	-11.75009909	5.77e-06	3.58e-05	3.959739415
"269"	"ECs0169"	"A_07_P002791"	-0.407982210199585	-0.421270637	-5.614299931	0.000722118	0.002005272	-1.416441648
"270"	"ECs0170"	"A_07_P002799"	0.358269493768413	0.340988706	4.397697912	0.002940113	0.006805471	-3.007316754
"271"	"ECs0171"	"A_07_P002803"	0.544574902853119	0.909505952	13.66114536	2.03e-06	1.58e-05	4.889496158
"272"	"ECs0172"	"A_07_P002806"	0.0282754533183883	0.898274506	14.15625392	1.58e-06	1.3e-05	5.224656567
"273"	"ECs0173"	"A_07_P002814"	0.0262407463159077	-0.06965843	-1.06634745	0.320629636	0.404043868	-7.804420545
"274"	"ECs0174"	"A_07_P002818"	0.629151777515896	0.094155164	1.259056866	0.247197932	0.323970536	-7.633118173
"275"	"ECs0174"	"A_07_P059508"	0.581656838163775	0.094155164	1.259056866	0.247197932	0.323970536	-7.633118173
"276"	"ECs0174"	"A_07_P049243"	0.588460485553356	0.094155164	1.259056866	0.247197932	0.323970536	-7.633118173
"277"	"ECs0174"	"A_07_P035911"	0.475772725207751	0.094155164	1.259056866	0.247197932	0.323970536	-7.633118173
"278"	"ECs0175"	"A_07_P002823"	1.86783851628128	0.042240021	0.406680884	0.696031346	0.755624018	-8.156812244
"279"	"ECs0176"	"A_07_P002826"	1.42015523542444	0.863931563	9.498902593	2.46e-05	0.000113533	2.230479403
"280"	"ECs0177"	"A_07_P002831"	1.35792091529108	0.887397152	8.103882983	7.09e-05	0.000277529	1.085618119
"281"	"ECs0178"	"A_07_P002836"	1.05497034729198	0.71967624	7.062234	0.000173359	0.000596229	0.045308588
"282"	"ECs0179"	"A_07_P002842"	1.19285767387965	0.499603349	8.221397561	6.45e-05	0.000255897	1.081285266
"283"	"ECs0180"	"A_07_P002847"	0.500615374363686	0.234480954	3.607811444	0.008210107	0.016792005	-4.243579223
"284"	"ECs0181"	"A_07_P002851"	1.69616919765711	0.715819865	11.60919391	6.27e-06	3.82e-05	3.756951391
"285"	"ECs0182"	"A_07_P002859"	0.93621637287758	0.889976047	14.84467303	1.13e-06	1e-05	5.709636836
"286"	"ECs0183"	"A_07_P002865"	0.673077541146504	0.855725922	9.631525498	2.24e-05	0.000104961	2.343847165
"287"	"ECs0184"	"A_07_P002870"	0.544515760754225	0.523198964	6.17614627	0.00040342	0.001208712	-0.839319483
"288"	"ECs0185"	"A_07_P002875"	1.50630985451342	0.89648855	11.82860584	5.51e-06	3.44e-05	4.08507272
"289"	"ECs0186"	"A_07_P002878"	0.944734791225797	0.726232133	7.18072388	0.000155811	0.000545138	0.172218425
"290"	"ECs0187"	"A_07_P002882"	0.755586318170737	0.419884517	6.812972124	0.000217997	0.000713814	-0.192178085
"291"	"ECs0188"	"A_07_P002888"	-0.342460229134713	-0.55787733	-4.92592801	0.001557883	0.003923424	-2.148209195
"292"	"ECs0189"	"A_07_P002894"	0.0464321896541475	-0.584475406	-4.431247571	0.002820442	0.006570211	-2.574025093
"293"	"ECs0190"	"A_07_P002899"	0.643264386810697	0.334044108	2.11855578	0.070687926	0.110185259	-6.148859637
"294"	"ECs0190"	"A_07_P035924"	0.741497007988936	0.334044108	2.11855578	0.070687926	0.110185259	-6.148859637
"295"	"ECs0191"	"A_07_P002901"	-0.702529182780871	-0.769041945	-8.366465361	5.75e-05	0.000231502	1.529460017
"296"	"ECs0192"	"A_07_P059513"	0.829415815137776	0.14265271	1.716155982	0.128545761	0.182943382	-6.745859468
"297"	"ECs0192"	"A_07_P049248"	0.92986284016346	0.14265271	1.716155982	0.128545761	0.182943382	-6.745859468
"298"	"ECs0193"	"A_07_P002914"	-0.0986496340033729	-0.231413633	-2.306228895	0.053393831	0.086203039	-5.813587161
"299"	"ECs0193"	"A_07_P041449"	-0.0550530599149902	-0.231413633	-2.306228895	0.053393831	0.086203039	-5.813587161
"300"	"ECs0194"	"A_07_P002917"	-0.482723739496761	-0.424674973	-4.290224712	0.003362522	0.007669525	-2.961877641
"301"	"ECs0194"	"A_07_P062907"	0.108176396895472	-0.424674973	-4.290224712	0.003362522	0.007669525	-2.961877641
"302"	"ECs0194"	"A_07_P051877"	0.187617520129532	-0.424674973	-4.290224712	0.003362522	0.007669525	-2.961877641
"303"	"ECs0194"	"A_07_P035928"	-0.25161277991992	-0.424674973	-4.290224712	0.003362522	0.007669525	-2.961877641
"304"	"ECs0195"	"A_07_P002925"	0.599754878603562	-0.004220502	-0.041628628	0.967922934	0.976139294	-7.910516496
"305"	"ECs0196"	"A_07_P041038"	0.144661365684811	0.345313221	3.82936616	0.006097897	0.012876742	-3.880282908
"306"	"ECs0196"	"A_07_P002927"	0.321402407302301	0.345313221	3.82936616	0.006097897	0.012876742	-3.880282908
"307"	"ECs0197"	"A_07_P002932"	0.0857650713296296	-0.163246666	-1.752254859	0.121894205	0.174843	-6.779333159
"308"	"ECs0198"	"A_07_P041460"	0.0754549430810812	-0.504158094	-3.741069673	0.006859332	0.014291365	-3.847147958
"309"	"ECs0198"	"A_07_P051885"	-0.0384749108344148	-0.504158094	-3.741069673	0.006859332	0.014291365	-3.847147958
"310"	"ECs0198"	"A_07_P002940"	0.0411353890324685	-0.504158094	-3.741069673	0.006859332	0.014291365	-3.847147958
"311"	"ECs0198"	"A_07_P062915"	0.0928037044926741	-0.504158094	-3.741069673	0.006859332	0.014291365	-3.847147958
"312"	"ECs0199"	"A_07_P002943"	-2.3571610561854	-3.79528211	-9.387951088	2.66e-05	0.000120443	2.241440454
"313"	"ECs0200"	"A_07_P002950"	-1.61709820033096	-2.61934205	-8.683500962	4.49e-05	0.000188514	1.800908684
"314"	"ECs0201"	"A_07_P002955"	-1.75963733997457	-2.469238894	-8.337700369	5.88e-05	0.000236313	1.458738101
"315"	"ECs0202"	"A_07_P002958"	0.0872052959217693	0.119630077	0.732148756	0.48716468	0.571443438	-7.85062898
"316"	"ECs0203"	"A_07_P002965"	2.96993262479894	1.956658705	24.16950482	3.58e-08	9.06e-07	9.727926804
"317"	"ECs0204"	"A_07_P002968"	0.286874856597127	1.18313698	12.41993251	3.93e-06	2.67e-05	4.549152399
"318"	"ECs0205"	"A_07_P002974"	1.07446095914045	0.145738846	1.353763033	0.216669074	0.289227281	-7.307236193
"319"	"ECs0206"	"A_07_P002978"	0.576519912661396	0.572452786	6.474720198	0.000300612	0.000935561	-0.333105945
"320"	"ECs0206"	"A_07_P041461"	1.79628132727792	0.572452786	6.474720198	0.000300612	0.000935561	-0.333105945
"321"	"ECs0207"	"A_07_P002982"	-0.546238164956806	-0.284164273	-3.803421572	0.006311659	0.013292183	-4.005001447
"322"	"ECs0208"	"A_07_P002988"	-0.0220873700303665	-0.953614982	-9.764098654	2.04e-05	9.76e-05	2.662435963
"323"	"ECs0209"	"A_07_P002995"	-0.0235280535425387	0.047445493	0.549508301	0.59923856	0.673229125	-8.029006659
"324"	"ECs0209"	"A_07_P035944"	0.287717492617214	0.047445493	0.549508301	0.59923856	0.673229125	-8.029006659
"325"	"ECs0211"	"A_07_P003004"	0.399501905176731	0.166082877	2.208248677	0.061814906	0.098003614	-6.151545568
"326"	"ECs0211"	"A_07_P062916"	0.462511793272957	0.166082877	2.208248677	0.061814906	0.098003614	-6.151545568
"327"	"ECs0211"	"A_07_P051886"	0.456419911477501	0.166082877	2.208248677	0.061814906	0.098003614	-6.151545568
"328"	"ECs0213"	"A_07_P059522"	-0.943765696221802	1.202772381	4.086989028	0.004354767	0.009592424	-2.111472006
"329"	"ECs0213"	"A_07_P049262"	0.00110289585375923	1.202772381	4.086989028	0.004354767	0.009592424	-2.111472006
"330"	"ECs0214"	"A_07_P059530"	-0.144991368227597	1.60447851	5.346197176	0.00096687	0.002576276	-0.627819349
"331"	"ECs0214"	"A_07_P049269"	-0.207980954737795	1.60447851	5.346197176	0.00096687	0.002576276	-0.627819349
"332"	"ECs0216"	"A_07_P059536"	-0.166991681802638	0.753635037	2.239318368	0.059008895	0.094128317	-4.808971148
"333"	"ECs0216"	"A_07_P049276"	-0.0828929426239265	0.753635037	2.239318368	0.059008895	0.094128317	-4.808971148
"334"	"ECs0217"	"A_07_P059542"	-0.108204363281676	0.488227179	3.650125667	0.007752427	0.015951436	-3.634493066
"335"	"ECs0217"	"A_07_P049282"	0.154426930700819	0.488227179	3.650125667	0.007752427	0.015951436	-3.634493066
"336"	"ECs0218"	"A_07_P049287"	0.321841320659845	0.588524849	3.995465818	0.004902474	0.010635976	-3.19372256
"337"	"ECs0218"	"A_07_P059547"	0.034115098616724	0.588524849	3.995465818	0.004902474	0.010635976	-3.19372256
"338"	"ECs0220"	"A_07_P059559"	0.227275960056448	0.173899398	0.619539497	0.554605947	0.634083996	-7.371274753
"339"	"ECs0220"	"A_07_P049294"	0.0574169936017633	0.173899398	0.619539497	0.554605947	0.634083996	-7.371274753
"340"	"ECs0221"	"A_07_P059562"	0.162417633219643	0.12587673	0.875649182	0.409412188	0.495350618	-7.138940343
"341"	"ECs0221"	"A_07_P049297"	0.240385534374267	0.12587673	0.875649182	0.409412188	0.495350618	-7.138940343
"342"	"ECs0222"	"A_07_P059568"	0.257850931379344	0.92481001	1.806778721	0.11246452	0.164029518	-5.377221314
"343"	"ECs0222"	"A_07_P049303"	0.894431008811848	0.92481001	1.806778721	0.11246452	0.164029518	-5.377221314
"344"	"ECs0223"	"A_07_P049308"	1.24592050260507	0.17899942	0.745423183	0.479581022	0.565704789	-7.526213145
"345"	"ECs0224"	"A_07_P059576"	0.566488658778921	0.240537328	1.896586378	0.098438975	0.146905789	-6.059888769
"346"	"ECs0224"	"A_07_P049311"	0.426875011273139	0.240537328	1.896586378	0.098438975	0.146905789	-6.059888769
"347"	"ECs0225"	"A_07_P059584"	-0.53633782442322	0.203651478	1.773521655	0.118129879	0.170472614	-6.481921961
"348"	"ECs0225"	"A_07_P049319"	-0.461540356111754	0.203651478	1.773521655	0.118129879	0.170472614	-6.481921961
"349"	"ECs0226"	"A_07_P049322"	0.104397409376975	-0.293190863	-1.700905251	0.131457697	0.186553185	-6.068631718
"350"	"ECs0226"	"A_07_P059587"	-0.0554238107288227	-0.293190863	-1.700905251	0.131457697	0.186553185	-6.068631718
"351"	"ECs0227"	"A_07_P049326"	-0.235604946326886	0.137100009	0.672460547	0.522228053	0.603250118	-7.439557989
"352"	"ECs0227"	"A_07_P059591"	-0.383228476738478	0.137100009	0.672460547	0.522228053	0.603250118	-7.439557989
"353"	"ECs0228"	"A_07_P059596"	0.122675503675641	-0.075837479	-0.491003632	0.638000014	0.706805205	-7.434970287
"354"	"ECs0228"	"A_07_P049331"	0.0797434705839512	-0.075837479	-0.491003632	0.638000014	0.706805205	-7.434970287
"355"	"ECs0229"	"A_07_P059604"	0.00150507154404523	-0.056437683	-0.524217228	0.615835709	0.688672427	-7.760554638
"356"	"ECs0229"	"A_07_P049339"	-0.420172196527909	-0.056437683	-0.524217228	0.615835709	0.688672427	-7.760554638
"357"	"ECs0230"	"A_07_P059608"	-0.039561245178605	0.156037434	1.274152007	0.242097254	0.318426352	-6.870444507
"358"	"ECs0230"	"A_07_P059608"	0.217143974362009	0.156037434	1.274152007	0.242097254	0.318426352	-6.870444507
"359"	"ECs0230"	"A_07_P059608"	0.284603722490014	0.156037434	1.274152007	0.242097254	0.318426352	-6.870444507
"360"	"ECs0230"	"A_07_P059608"	0.220926871290523	0.156037434	1.274152007	0.242097254	0.318426352	-6.870444507
"361"	"ECs0230"	"A_07_P049343"	0.107279264532038	0.156037434	1.274152007	0.242097254	0.318426352	-6.870444507
"362"	"ECs0230"	"A_07_P059608"	0.0579329392337598	0.156037434	1.274152007	0.242097254	0.318426352	-6.870444507
"363"	"ECs0231"	"A_07_P043332"	0.267219057332484	0.314633994	2.272010958	0.05619456	0.090244864	-5.683443168
"364"	"ECs0231"	"A_07_P059612"	0.428484564496173	0.314633994	2.272010958	0.05619456	0.090244864	-5.683443168
"365"	"ECs0232"	"A_07_P043336"	0.525597949917285	0.605034528	3.388208618	0.011102552	0.021920321	-3.442069096
"366"	"ECs0232"	"A_07_P059616"	0.63395710352587	0.605034528	3.388208618	0.011102552	0.021920321	-3.442069096
"367"	"ECs0233"	"A_07_P059621"	0.715706253850181	0.571237842	4.69310874	0.00205086	0.00500802	-2.098164501
"368"	"ECs0233"	"A_07_P043341"	0.529850014309603	0.571237842	4.69310874	0.00205086	0.00500802	-2.098164501
"369"	"ECs0234"	"A_07_P059629"	0.491129116036618	0.192567091	1.072417153	0.318073018	0.401447816	-7.081418738
"370"	"ECs0234"	"A_07_P059629"	0.521882400060731	0.192567091	1.072417153	0.318073018	0.401447816	-7.081418738
"371"	"ECs0234"	"A_07_P059629"	0.486698974151299	0.192567091	1.072417153	0.318073018	0.401447816	-7.081418738
"372"	"ECs0234"	"A_07_P043349"	0.573276792070471	0.192567091	1.072417153	0.318073018	0.401447816	-7.081418738
"373"	"ECs0234"	"A_07_P059629"	0.477303943167705	0.192567091	1.072417153	0.318073018	0.401447816	-7.081418738
"374"	"ECs0234"	"A_07_P059629"	0.490769387199023	0.192567091	1.072417153	0.318073018	0.401447816	-7.081418738
"375"	"ECs0236"	"A_07_P043353"	0.327331798104418	-0.117362224	-0.833369933	0.431345504	0.517065843	-7.287302583
"376"	"ECs0236"	"A_07_P043353"	0.90657290025824	-0.117362224	-0.833369933	0.431345504	0.517065843	-7.287302583
"377"	"ECs0236"	"A_07_P043353"	0.470732788598454	-0.117362224	-0.833369933	0.431345504	0.517065843	-7.287302583
"378"	"ECs0236"	"A_07_P043353"	0.588927251512906	-0.117362224	-0.833369933	0.431345504	0.517065843	-7.287302583
"379"	"ECs0236"	"A_07_P043353"	0.329344993576359	-0.117362224	-0.833369933	0.431345504	0.517065843	-7.287302583
"380"	"ECs0236"	"A_07_P059633"	0.659745718826451	-0.117362224	-0.833369933	0.431345504	0.517065843	-7.287302583
"381"	"ECs0237"	"A_07_P059639"	0.587303181399768	0.714519538	3.505686873	0.009439173	0.018972079	-3.935245681
"382"	"ECs0237"	"A_07_P043359"	0.486122447760686	0.714519538	3.505686873	0.009439173	0.018972079	-3.935245681
"383"	"ECs0238"	"A_07_P059641"	0.692884712623215	0.113903377	0.507275414	0.627090109	0.697790771	-7.362476401
"384"	"ECs0238"	"A_07_P043361"	0.865315277223627	0.113903377	0.507275414	0.627090109	0.697790771	-7.362476401
"385"	"ECs0239"	"A_07_P053518"	1.03900774169174	0.66398456	4.296872728	0.003334549	0.007615256	-2.367863735
"386"	"ECs0240"	"A_07_P053522"	0.158038721976217	0.717973671	1.886922896	0.099863	0.148584616	-5.234087272
"387"	"ECs0242"	"A_07_P009372"	-0.210381795555717	-0.155290772	-0.94762349	0.373959288	0.459571585	-7.443790795
"388"	"ECs0243"	"A_07_P053535"	0.200523919893828	-0.24681809	-0.491916205	0.637385579	0.706267679	-6.348612191
"389"	"ECs0244"	"A_07_P009376"	1.17646197791656	0.681816076	2.005856196	0.083650951	0.127850773	-5.151213283
"390"	"ECs0245"	"A_07_P009389"	0.148334527110514	0.053814835	0.353514811	0.733803219	0.787782666	-7.532737431
"391"	"ECs0245"	"A_07_P009383"	0.507441066233984	0.053814835	0.353514811	0.733803219	0.787782666	-7.532737431
"392"	"ECs0246"	"A_07_P003018"	-0.733011558896966	-0.707615039	-7.205054024	0.000152459	0.000536158	0.566670084
"393"	"ECs0247"	"A_07_P003021"	-1.85821032096916	-2.405323051	-15.80675184	7.29e-07	7.42e-06	6.55547856
"394"	"ECs0248"	"A_07_P007818"	-0.424885228360985	-1.419472847	-10.00205576	1.74e-05	8.53e-05	2.888817475
"395"	"ECs0249"	"A_07_P007824"	0.00182321470393235	-0.551417946	-5.634194562	0.000706909	0.001969041	-1.289961093
"396"	"ECs0249"	"A_07_P053536"	0.0949360078551914	-0.551417946	-5.634194562	0.000706909	0.001969041	-1.289961093
"397"	"ECs0249"	"A_07_P043366"	0.0882375566884373	-0.551417946	-5.634194562	0.000706909	0.001969041	-1.289961093
"398"	"ECs0249"	"A_07_P030845"	0.0975465564431566	-0.551417946	-5.634194562	0.000706909	0.001969041	-1.289961093
"399"	"ECs0250"	"A_07_P007830"	0.110686691057594	-0.080549237	-0.776403817	0.462189461	0.548981831	-7.886052927
"400"	"ECs0251"	"A_07_P007831"	0.964161406747229	0.910064611	11.06489779	8.72e-06	4.97e-05	3.501121481
"401"	"ECs0252"	"A_07_P007836"	0.404655998734258	0.133672816	1.207442853	0.265333721	0.344675251	-7.297351213
"402"	"ECs0253"	"A_07_P007845"	0.188407547933046	-0.320741316	-3.540160251	0.009003473	0.018223696	-3.996314254
"403"	"ECs0254"	"A_07_P007847"	0.414586623532798	-0.202236075	-1.753080212	0.12174601	0.174712851	-6.252070142
"404"	"ECs0255"	"A_07_P043375"	-0.671920560523425	-0.60781333	-5.190232692	0.00115085	0.00301072	-1.492198056
"405"	"ECs0255"	"A_07_P053545"	-0.47416193293364	-0.60781333	-5.190232692	0.00115085	0.00301072	-1.492198056
"406"	"ECs0257"	"A_07_P053550"	0.184425391616446	0.21370185	1.177439443	0.276380713	0.356989033	-6.939675341
"407"	"ECs0257"	"A_07_P043380"	0.361587791794661	0.21370185	1.177439443	0.276380713	0.356989033	-6.939675341
"408"	"ECs0258"	"A_07_P007867"	0.3510043888894	0.121254936	1.250161144	0.250246512	0.327176361	-7.154028748
"409"	"ECs0259"	"A_07_P007874"	0.00857287717436568	-0.0927222	-0.572930902	0.584090547	0.661291659	-7.563687336
"410"	"ECs0260"	"A_07_P007876"	0.360106425331952	-0.062780527	-0.421541858	0.685630042	0.746705496	-7.551411642
"411"	"ECs0261"	"A_07_P007881"	0.352934888833773	0.313259084	1.891400286	0.099200741	0.147818601	-5.874469738
"412"	"ECs0262"	"A_07_P007889"	0.605716395828139	0.488485208	1.778598953	0.117247679	0.169562282	-5.568787549
"413"	"ECs0263"	"A_07_P051892"	0.460999964371917	0.547547108	5.191351634	0.001149399	0.003009067	-1.626153503
"414"	"ECs0263"	"A_07_P007894"	-0.161783448066557	0.547547108	5.191351634	0.001149399	0.003009067	-1.626153503
